3.171827495098114014e-01,-1.646185517311096191e-01,-2.181785851716995239e-01,1.694950807485873789e-01,4.913202158089279847e-01,7.422897284419311958e-01,4.229442305896868315e-01,1.301894187927246094e-01
3.171823620796203613e-01,-1.646196842193603516e-01,-2.181786447763442993e-01,1.694951827743245154e-01,4.913200770486750857e-01,7.422896269573222572e-01,4.229445290067500585e-01,1.301905363798141479e-01
3.171820044517517090e-01,-1.646206229925155640e-01,-2.181787788867950439e-01,1.694951758111333251e-01,4.913198700059991375e-01,7.422896344614311470e-01,4.229447591413753038e-01,1.301915645599365234e-01
3.171816170215606689e-01,-1.646214872598648071e-01,-2.181787937879562378e-01,1.694952425319472544e-01,4.913197411073748633e-01,7.422895921934040686e-01,4.229449563224137454e-01,1.301924735307693481e-01
3.171813488006591797e-01,-1.646222472190856934e-01,-2.181787788867950439e-01,1.694952258803624212e-01,4.913195938242830296e-01,7.422895572156331667e-01,4.229451954765840460e-01,1.301932632923126221e-01
3.171810209751129150e-01,-1.646228581666946411e-01,-2.181789129972457886e-01,1.694952476081476034e-01,4.913195345468619468e-01,7.422895316826356726e-01,4.229453004411811157e-01,1.301939487457275391e-01
3.171807825565338135e-01,-1.646234244108200073e-01,-2.181789577007293701e-01,1.694953162731952512e-01,4.913194602359213792e-01,7.422894513316702358e-01,4.229455002676588138e-01,1.301945447921752930e-01
3.171806931495666504e-01,-1.646238863468170166e-01,-2.181789726018905640e-01,1.694953224796090230e-01,4.913192969550130851e-01,7.422894975652315486e-01,4.229456063154232170e-01,1.301950961351394653e-01
3.171804547309875488e-01,-1.646243631839752197e-01,-2.181790322065353394e-01,1.694952705231361767e-01,4.913191595335833495e-01,7.422895218041289933e-01,4.229457442335833872e-01,1.301955878734588623e-01
3.171803057193756104e-01,-1.646247506141662598e-01,-2.181790173053741455e-01,1.694952860444889908e-01,4.913192635370788874e-01,7.422894500375391003e-01,4.229457431504032305e-01,1.301959902048110962e-01
3.171800673007965088e-01,-1.646251231431961060e-01,-2.181789577007293701e-01,1.694952825626653836e-01,4.913191600157664762e-01,7.422894537893589550e-01,4.229458582176906511e-01,1.301964074373245239e-01
3.171800076961517334e-01,-1.646253764629364014e-01,-2.181791961193084717e-01,1.694952790808155751e-01,4.913190564944558969e-01,7.422894575411524976e-01,4.229459732849760734e-01,1.301967203617095947e-01
3.171799480915069580e-01,-1.646256297826766968e-01,-2.181791067123413086e-01,1.694953294999033688e-01,4.913191449822512658e-01,7.422893989713515994e-01,4.229459530795612321e-01,1.301969736814498901e-01
3.171797990798950195e-01,-1.646258533000946045e-01,-2.181792408227920532e-01,1.694953240736292721e-01,4.913189868732406040e-01,7.422894408058803295e-01,4.229460655014080084e-01,1.301972568035125732e-01
3.171797692775726318e-01,-1.646260917186737061e-01,-2.181791961193084717e-01,1.694953962204020503e-01,4.913190160836183318e-01,7.422893567029533735e-01,4.229461502605617595e-01,1.301974803209304810e-01
3.171797096729278564e-01,-1.646262407302856445e-01,-2.181791216135025024e-01,1.694954431576238818e-01,4.913190010500940175e-01,7.422893018849092694e-01,4.229462451224176855e-01,1.301976442337036133e-01
3.171796500682830811e-01,-1.646263152360916138e-01,-2.181792259216308594e-01,1.694953791615080585e-01,4.913188631465099654e-01,7.422893941385088068e-01,4.229462690564879668e-01,1.301978230476379395e-01
3.171795606613159180e-01,-1.646265387535095215e-01,-2.181791216135025024e-01,1.694953811059327076e-01,4.913189177342158209e-01,7.422893560557648485e-01,4.229462717019167317e-01,1.301979422569274902e-01
3.171795606613159180e-01,-1.646266281604766846e-01,-2.181791514158248901e-01,1.694953074216680733e-01,4.913188395902371441e-01,7.422894058276828799e-01,4.229463046554759464e-01,1.301981061697006226e-01
3.171794712543487549e-01,-1.646267771720886230e-01,-2.181792557239532471e-01,1.694953407818668434e-01,4.913187751409242576e-01,7.422893846934315309e-01,4.229464032459759326e-01,1.301981657743453979e-01
3.171794712543487549e-01,-1.646267920732498169e-01,-2.181793153285980225e-01,1.694954164105745287e-01,4.913189078726017400e-01,7.422892968387764245e-01,4.229463729378404313e-01,1.301982700824737549e-01
3.171793818473815918e-01,-1.646269708871841431e-01,-2.181793749332427979e-01,1.694953291492976299e-01,4.913187803128316045e-01,7.422893802945028652e-01,4.229464096200436507e-01,1.301983743906021118e-01
3.171793222427368164e-01,-1.646270006895065308e-01,-2.181792855262756348e-01,1.694953272048659865e-01,4.913187257251205864e-01,7.422894183772393850e-01,4.229464069746176058e-01,1.301984041929244995e-01
3.171792924404144287e-01,-1.646270304918289185e-01,-2.181793153285980225e-01,1.694953039397267824e-01,4.913187360689358352e-01,7.422894095793828306e-01,4.229464197227517652e-01,1.301984786987304688e-01
3.171792626380920410e-01,-1.646270453929901123e-01,-2.181792855262756348e-01,1.694953175167283332e-01,4.913187854847387293e-01,7.422893758955740884e-01,4.229464159941113133e-01,1.301985085010528564e-01
